"Story","Title","Result","Date","Stability","Duration (s)"
"Update Image","User belum berhasil mengubah gambar profil karena format gambar invalid","FAILURE","2023-06-23T05:56:05.0293261+07:00[Asia/Jakarta]","0.0","0.98"
