"Story","Title","Result","Date","Stability","Duration (s)"
"Transaksi","Admin dapat melihat semua riwayat transaksi yang difilter hanya status selesai saja","FAILURE","2023-06-24T22:20:50.0148058+07:00[Asia/Jakarta]","0.0","16.13"
